,latitude,longitude,MeanElevation
33353477,44.963974,-93.232582,255.4305
967490260,44.8586753,-93.232581,246.4565
186778543,44.7961015,-93.2325806,275.63489
967490136,44.8588327,-93.2325764,246.3965
186821740,44.791181,-93.232564,290.30652
2049201493,44.9914739,-93.2325623,258.11478
186788185,44.748393,-93.232526,314.10641
186714616,44.747187,-93.232503,303.91376
33315598,44.9395534,-93.2324868,254.93565
33526348,44.8907248,-93.2324741,259.86847
6112274260,44.7798381,-93.2324526,292.2084
974333240,44.8516401,-93.2324518,248.39957
974333394,44.8515207,-93.2324493,248.41956
415622768,44.8550595,-93.2324456,247.06903
415617033,44.8551842,-93.2324422,247.14903
33630444,44.8951574,-93.2324284,254.35889
33541972,44.8961316,-93.2324201,254.21944
967490114,44.8588299,-93.2324191,246.35651
186805253,44.746431,-93.232419,304.27597
967490238,44.8586741,-93.2324189,246.43651
1766948577,44.8583163,-93.2324181,246.72311
34174403,44.9778627,-93.2324166,254.7177
186751954,44.802412,-93.232412,269.31607
33542012,44.8962795,-93.2324081,254.19945
186737949,44.787909,-93.232404,294.5744
3396316331,44.8564234,-93.2323966,247.17015
33525524,44.8971322,-93.2323963,253.43015
33465743,45.000393,-93.232391,260.98773
33363423,44.8978027,-93.2323773,252.79335
33360725,44.898067,-93.232376,252.95335
2970345274,44.8567683,-93.2323703,246.97015
33361086,44.899891,-93.232361,252.62135
33361089,44.9017118,-93.2323524,249.87782
186810483,44.764854,-93.232352,316.6171
186769355,44.752845,-93.232347,325.50067
33550721,44.903515,-93.232323,249.59091
186807646,44.792906,-93.232319,286.54462
33631400,44.9053475,-93.232315,249.01968
186730549,44.767155,-93.232308,295.55576
3396316352,44.8567245,-93.2323052,247.37016
319875121,44.9395531,-93.2322827,254.95752
474543711,44.984868,-93.2322824,254.51584
3396316339,44.8565105,-93.232277,247.25015
33727387,44.907156,-93.232265,252.64275
33315883,44.9107846,-93.2322589,258.49139
33315871,44.9089553,-93.2322573,255.73923
34563016,44.9125908,-93.2322369,256.31619
33322787,44.9144057,-93.2322208,258.34848
186752040,44.78565,-93.232215,294.38943
33322864,44.9160488,-93.2322035,256.58255
33322913,44.9164113,-93.2322,255.62105
33322945,44.9180312,-93.2321862,252.42966
34183107,44.9196836,-93.2321726,252.74696
33546564,44.9214726,-93.2321594,252.709
33542052,44.9232872,-93.2321546,252.37665
33371353,44.9269064,-93.232147,254.54779
33371232,44.9251,-93.2321457,252.72771
186842699,44.778755,-93.232144,291.96097
186852212,44.778993,-93.232124,291.54095
33311568,44.928688,-93.232124,254.77011
33311629,44.930517,-93.2321233,254.16751
34541989,44.9341267,-93.232122,253.52553
34657793,44.93232,-93.2321213,253.0934
33731250,44.9359322,-93.2321164,254.26163
186769346,44.754277,-93.232107,320.1217
1887791066,44.9640627,-93.2321034,255.48657
186714618,44.7472651,-93.2321027,304.34839
33943923,44.9828815,-93.2320741,253.36717
33419844,44.9940895,-93.2320638,259.44119
413274467,44.8617565,-93.23206,251.40363
34381286,44.9429477,-93.2320552,255.28477
34499800,44.9932776,-93.2320526,258.35559
33640294,44.998703,-93.232048,260.50659
186768229,44.759832,-93.232042,316.66055
34191706,44.999571,-93.232042,260.92001
423742494,44.9914702,-93.2320398,258.3475
34182404,44.9878374,-93.2320233,256.72574
1295149742,44.9749552,-93.2319898,256.64261
186769340,44.7559147,-93.2319869,328.72308
1766948590,44.8586688,-93.2319821,246.19301
186782915,44.7764016,-93.2319753,287.1813
186753006,44.80979,-93.231958,246.59372
3547525421,44.7826009,-93.2319503,290.38998
1288241025,44.7557814,-93.2319487,328.9231
186800590,44.7663,-93.231925,302.46118
186771295,44.750353,-93.231922,324.65988
186803559,44.758486,-93.231895,335.01883
244111945,44.974779,-93.2318923,256.50259
3547525403,44.7818947,-93.2318889,289.8158
320363001,44.9740868,-93.231882,255.82581
186733950,44.757456,-93.231832,332.75558
186769718,44.8052333,-93.2317903,275.423
186769719,44.8057471,-93.2317903,274.20743
186778073,44.762911,-93.231776,306.32748
34545993,44.896271,-93.231766,254.62093
3087880311,44.9636251,-93.231748,255.56657
34173830,44.9853964,-93.2317478,254.78558
186732571,44.754787,-93.231747,321.56778
186856978,44.793987,-93.231737,288.19409
34378417,44.944878,-93.2316855,255.45512
34178512,44.9788505,-93.2316374,253.58325
6112274254,44.7798114,-93.2316056,292.66339
33821997,44.9483846,-93.231598,255.21265
34160437,44.946854,-93.23159,255.35721
186751955,44.802013,-93.231576,270.77502
33822050,44.950176,-93.231575,254.95424
34668176,44.951965,-93.231544,255.90451
34530424,44.9449826,-93.2315308,255.31807
33424433,44.9546798,-93.2315276,255.47807
186717736,44.7614612,-93.2315081,314.52496
33467301,44.9555737,-93.231499,254.84459
34388877,44.957378,-93.231476,254.40636
33729703,44.9609816,-93.2314384,254.91646
186768238,44.7612696,-93.2314233,316.29498
33731781,44.9627706,-93.2314056,255.21529
186751956,44.801932,-93.231404,270.815
33520608,44.9648244,-93.2314004,253.84381
33520621,44.9652957,-93.2313924,253.112
186778351,44.786998,-93.231344,296.03433
462044029,45.0016167,-93.2313358,261.95099
186810495,44.763857,-93.231319,310.10953
413273403,44.8622333,-93.2313152,250.64699
186813621,44.793713,-93.231306,287.68304
6876177632,44.9838643,-93.2313035,251.86559
186807648,44.79225,-93.231288,289.71103
3547525400,44.7816759,-93.2312688,290.96924
186778075,44.762651,-93.231262,306.8873
186714477,44.795743,-93.231258,276.47729
186769163,44.772191,-93.2312318,293.37518
3547525090,44.7811863,-93.2312259,291.83804
186728754,44.752087,-93.2311837,336.32739
6812128127,44.984019,-93.2311821,251.08559
462044027,45.0014034,-93.2311775,261.97101
186781195,44.77764,-93.231151,288.75427
34187878,44.9017284,-93.2310824,250.00696
186764924,44.7902888,-93.2310587,293.44095
34178210,44.903523,-93.231049,249.49727
33631812,44.9053545,-93.2310372,249.28618
34177210,44.9773096,-93.2310323,254.40466
33315905,44.9071542,-93.2310138,250.32973
186771299,44.75134,-93.231011,334.24231
755072448,45.0015673,-93.2310092,262.091
186782911,44.776736,-93.231003,288.95071
33315901,44.9089654,-93.2309869,256.18646
33315928,44.9107865,-93.2309813,256.85196
33316128,44.9125956,-93.2309717,257.25946
186808608,44.764668,-93.230963,312.81366
33422626,44.9144026,-93.2309626,259.27496
186773457,44.807812,-93.230934,251.12341
415643143,44.9160392,-93.2309332,257.67435
967490280,44.8586608,-93.2309292,246.55611
967490246,44.8588166,-93.2309247,246.51611
33322926,44.9164113,-93.2309245,256.91949
34639864,44.9413671,-93.2309207,254.95575
33549450,44.9232845,-93.2309198,250.6185
34160396,44.9214768,-93.2309098,252.82333
34652178,44.9196743,-93.2309028,252.90611
33322923,44.9176683,-93.2309022,255.26715
33547547,44.9250954,-93.2308981,252.85464
34652776,44.9184489,-93.2308978,250.09273
34666144,44.930516,-93.230872,253.74596
34504631,44.9798377,-93.2308587,254.51822
34386845,44.996979,-93.230858,260.86798
33373743,44.9268907,-93.2308577,254.84271
6112274257,44.7802021,-93.230854,291.15482
186734423,44.7756932,-93.2308525,286.793
34525242,44.9341258,-93.2308524,253.205
34668295,44.9323184,-93.2308522,252.56328
186733317,44.808554,-93.230851,247.83925
33357729,44.998702,-93.23085,260.28677
33739380,44.927696,-93.230843,254.8662
33728222,44.995083,-93.2308351,260.18951
33493862,45.000771,-93.230835,261.15109
186751977,44.796888,-93.230824,277.14755
186776362,44.8041485,-93.2308033,272.69339
186829259,44.749113,-93.230794,315.358
375495639,44.9878376,-93.2307703,257.71185
423741971,44.9914627,-93.2307676,258.76819
3547525405,44.781971,-93.2307634,293.09836
462044020,45.0015256,-93.2307174,262.1514
186751975,44.797347,-93.230714,276.12756
413275499,44.8620464,-93.2307054,250.1274
33353473,44.9631627,-93.2306884,255.21973
186722745,44.7612582,-93.2306755,318.37598
186769162,44.772915,-93.230652,294.34979
6812128135,44.9846952,-93.2306518,250.95494
186725053,44.7779581,-93.2306371,289.9093
186722746,44.7615461,-93.2306288,317.24805
6112031029,44.7838831,-93.2306155,295.64841
186788180,44.748717,-93.230603,312.698
186725054,44.7776948,-93.2305729,289.6893
186767872,44.785689,-93.230565,293.93381
186834457,44.800048,-93.230527,270.28729
34386696,44.9395467,-93.2305178,254.85562
186734017,44.748294,-93.230504,309.93521
186844064,44.7608556,-93.2304958,320.65598
6112031024,44.7830524,-93.2304946,296.43265
186734033,44.747371,-93.230489,306.28488
186728758,44.751791,-93.230484,339.01572
186730553,44.767365,-93.230482,291.98605
186829261,44.746435,-93.230478,304.99478
6112031003,44.7820506,-93.2304498,293.58957
33303454,44.8522349,-93.2304397,248.40318
186768240,44.7612178,-93.2304062,318.69598
5464931825,44.9430434,-93.2303815,255.40906
33371632,44.985351,-93.230377,254.46275
34372686,44.986591,-93.230377,256.74045
34182782,44.987835,-93.230377,257.77188
261298089,44.9747717,-93.2303193,255.3261
244113404,44.970347,-93.2303186,255.41063
186751972,44.798734,-93.230313,273.43854
6112031005,44.7817812,-93.2302973,293.29834
33359705,44.9725356,-93.2302845,255.37424
34191216,44.9782757,-93.2302516,254.07574
186746281,44.762451,-93.230237,307.67255
186812560,44.795088,-93.230229,281.04733
186730705,44.766803,-93.230206,298.19571
186804199,44.791375,-93.230192,287.36636
33303455,44.8529402,-93.2301674,247.89101
1838936763,44.8047274,-93.2301384,275.51733
186767277,44.787833,-93.230034,296.6293
33943829,44.9483852,-93.2300257,254.85378
33803494,44.9431716,-93.2300113,255.26599
33824271,44.9468607,-93.230007,254.9971
34564416,44.9449824,-93.2300025,255.02171
33821979,44.950176,-93.22998,254.71873
34668729,44.951969,-93.229965,255.21736
186771302,44.752067,-93.229963,340.64203
6130710909,44.9533158,-93.2299477,255.76294
33799092,44.953777,-93.229942,255.14293
34508146,44.9555776,-93.2299153,253.96049
33630826,44.957383,-93.229896,254.72015
34549042,44.983292,-93.229889,254.50594
1378986638,44.9360709,-93.2298817,254.3913
1081488435,44.8543842,-93.2298813,249.26733
34500212,44.9591859,-93.2298744,255.04417
33353472,44.9640127,-93.2298685,251.99677
33732961,44.9632617,-93.2298682,253.63263
3547525424,44.7826718,-93.2298565,294.54752
2970345252,44.8565759,-93.2298524,248.77687
2970345265,44.85667,-93.2298489,248.79688
33526310,44.9648211,-93.2298474,250.20547
186821579,44.752733,-93.229847,341.38956
186767288,44.78804,-93.229843,297.62689
33549355,44.9652846,-93.2298353,248.71478
33802552,44.960982,-93.229835,254.57948
186719916,44.776896,-93.229833,289.80762
33312869,44.962774,-93.2298327,254.8093
34191209,44.9017309,-93.2298025,251.12822
186719918,44.7764294,-93.2298,293.1684
186751970,44.799892,-93.229779,270.88211
34189975,44.903532,-93.229778,250.4765
893319290,44.8084531,-93.2297762,249.70857
1081488434,44.8587955,-93.2297653,247.03305
2121508730,44.9834852,-93.2297652,255.08592
186721534,44.7611411,-93.2297625,316.36911
1081488433,44.8586351,-93.2297621,246.97305
319879221,44.9341338,-93.2297568,253.22517
246659832,45.0028055,-93.2297521,262.87384
34182968,44.9053635,-93.229752,252.56195
33316125,44.9107869,-93.2297231,256.81393
186734400,44.800612,-93.229714,271.47778
33457263,44.907168,-93.229713,251.89311
33467771,44.908974,-93.2297087,255.87852
186804200,44.790935,-93.229702,289.36057
186721535,44.761334,-93.2296981,316.8587
33315935,44.9126023,-93.2296971,257.59534
3547510008,44.7724529,-93.2296666,295.79126
33315934,44.914406,-93.2296642,258.99515
415643142,44.9160421,-93.2296632,258.57712
186851170,44.766332,-93.229658,308.97122
33422333,44.916412,-93.2296416,256.99609
34638730,44.9184135,-93.2296407,249.30807
33421969,44.9178319,-93.2296391,251.3483
34160480,44.9214737,-93.229637,251.35655
3547525427,44.7828767,-93.229636,295.68433
246740816,44.9339495,-93.2296346,253.14519
33546465,44.9232796,-93.2296304,250.92999
34512111,44.9196629,-93.2296284,252.22292
1378986635,44.9356925,-93.2296242,254.1713
33360429,44.9305149,-93.2295866,253.16577
186853247,44.79603,-93.229584,279.33902
33549480,44.9250878,-93.2295821,252.26974
33422336,44.9268877,-93.229577,254.57494
33303746,44.9323272,-93.229576,252.27277
33360404,44.9286981,-93.2295747,253.40399
33361783,44.9395471,-93.2295696,254.61577
462044017,45.0027071,-93.2295328,262.94281
3396316170,44.8536541,-93.2295137,247.79565
33324001,44.9702767,-93.2295107,255.85614
34395130,44.992741,-93.229507,259.83807
423741970,44.99146,-93.2295025,259.03622
34390173,44.987832,-93.229485,257.88599
1378986607,44.9359368,-93.2294494,254.23129
186812567,44.793812,-93.229428,287.16934
413273402,44.8622321,-93.2294091,249.14983
186815879,44.764235,-93.229407,315.68137
186775433,44.8054845,-93.2293656,271.79694
186767877,44.786403,-93.229299,292.13733
186781199,44.778053,-93.229278,290.64307
1378986612,44.9341655,-93.2292614,253.34227
186743697,44.773611,-93.229241,293.33618
186767284,44.787155,-93.229234,294.76703
3547525406,44.7820048,-93.2292253,295.89398
33361766,44.9377441,-93.2292144,254.77802
34164846,44.8602161,-93.2291611,248.64845
33357961,44.9413663,-93.229154,255.08339
33418890,44.861864,-93.229126,248.37746
186734018,44.748319,-93.229123,312.72559
186728214,44.747356,-93.2290774,309.69467
186728212,44.747189,-93.2290631,309.96063
1378986589,44.934498,-93.2290097,253.66226
893319304,44.8108058,-93.2289904,245.85239
1846296923,44.9914494,-93.2289877,259.21689
186746285,44.762354,-93.228967,314.37213
186768247,44.760167,-93.228952,309.98822
186796903,44.792458,-93.228949,289.66647
598037808,44.964881,-93.2289086,245.62193
186812562,44.794249,-93.228907,284.35989
6112031016,44.7824801,-93.2288358,295.4906
186846871,44.80516,-93.228807,271.25696
3547525414,44.782152,-93.2287688,295.79062
186836685,44.796937,-93.228764,277.45715
33304231,44.9341343,-93.228764,253.46227
186808616,44.765469,-93.228761,320.19904
6112031023,44.783425,-93.2287424,299.32907
261318953,44.9747517,-93.2287339,253.19681
33310775,44.851624,-93.228729,248.30157
33310788,44.852482,-93.228699,248.87323
33496095,44.9725391,-93.2286987,254.0341
34166555,44.9736037,-93.2286953,253.15231
1438932763,44.9737723,-93.2286943,253.1123
186757949,44.7492377,-93.2286739,319.93631
34549057,44.9969688,-93.2286058,260.30338
33308886,44.9841471,-93.2286019,255.70828
186779082,44.7854014,-93.2286001,301.19934
34514604,44.987831,-93.2286,257.98859
186832292,44.805071,-93.228597,271.67285
34515439,44.9950757,-93.2285918,260.94415
186770005,44.7771415,-93.2285822,289.01773
186734416,44.774828,-93.228564,293.8649
186770009,44.7764887,-93.2285634,289.20529
319875122,44.9341336,-93.2285564,253.42159
186770007,44.776903,-93.228556,288.67773
186836686,44.79709,-93.228544,277.91937
186846640,44.7505412,-93.2285385,328.04276
410546053,44.881931,-93.2285384,252.37791
34190099,44.9017435,-93.2285271,251.38823
186756241,44.799404,-93.22852,276.3999
186743700,44.7733263,-93.2285178,291.20035
2120295382,44.7880244,-93.2285111,297.64047
34186616,44.90354,-93.228508,252.69704
186771306,44.752124,-93.228504,336.32898
322965220,44.8620629,-93.2285031,248.90489
186730586,44.769993,-93.228502,292.68198
2120295390,44.7787102,-93.228488,288.15976
413273404,44.8622276,-93.2284797,248.84489
34391430,44.9053705,-93.22847,254.36685
186767879,44.7864107,-93.2284639,292.75906
34185948,44.907173,-93.228447,253.3118
33496111,44.908985,-93.228432,255.54181
33357257,44.9483866,-93.228432,254.48744
1287939708,44.7903244,-93.2284252,296.03769
33756996,44.9468515,-93.2284251,254.73647
186764926,44.790195,-93.2284242,296.11771
411565399,44.8974765,-93.2284193,251.48912
34387022,44.910795,-93.228413,257.41379
34542266,44.9126067,-93.228412,257.8468
33359313,44.9501762,-93.2284101,254.36528
186728391,44.796024,-93.228409,278.56705
33315846,44.943169,-93.228409,255.31284
34194473,44.9413649,-93.2284079,254.89217
186733712,44.767347,-93.228405,309.71143
33827098,44.9449837,-93.2283942,254.69604
34669589,44.9519731,-93.2283881,254.31288
33520842,44.9164137,-93.2283773,255.55699
33802776,44.9160427,-93.2283722,257.2981
34653277,44.9537811,-93.2283659,254.66074
34199102,44.91441,-93.228365,258.06732
34574450,44.9826646,-93.228363,254.27385
33802830,44.9179311,-93.2283621,253.11301
186734403,44.800709,-93.228357,273.28891
186730529,44.7783173,-93.2283564,287.85876
34384205,44.9196595,-93.2283505,249.64424
34559876,44.9555815,-93.2283438,253.59277
186851175,44.766793,-93.228339,310.74738
186744543,44.757638,-93.228338,310.80328
33728679,44.921468,-93.228329,251.67595
33422351,44.9232766,-93.2283277,250.78069
33304005,44.9305138,-93.2283228,252.86627
34558322,44.957391,-93.2283217,254.40039
1378986625,44.9337755,-93.2283181,253.32901
33421373,44.925075,-93.228313,252.59042
186752092,44.758786,-93.22831,331.97931
33380897,44.9268895,-93.2283092,254.77577
33386430,44.928696,-93.228302,253.76974
34511058,44.9591922,-93.2282996,254.02505
34188686,44.9609817,-93.2282776,253.69292
34387886,44.9665458,-93.228262,223.89551
33312863,44.9627724,-93.2282557,252.92308
3547525402,44.7818706,-93.2282541,297.32291
34663864,44.8541916,-93.2282471,247.40562
33361759,44.937749,-93.2282462,254.3681
33800508,44.8972576,-93.2282391,251.46912
423742002,44.9913594,-93.2282205,259.07996
186781203,44.778335,-93.22822,288.19974
34656906,44.9878308,-93.228218,258.06857
6112031018,44.7825376,-93.2281774,296.5889
33312940,44.962772,-93.2281693,252.86307
34567330,44.9640073,-93.2281588,250.45598
3547525397,44.7814326,-93.2281457,299.64291
1378986667,44.9341359,-93.2281152,253.58159
34537919,44.852646,-93.228096,248.39323
1376591458,45.0015055,-93.2280825,270.86047
186733855,44.755969,-93.228067,334.15298
186821470,44.763076,-93.228006,316.09158
33955246,44.9359404,-93.227931,254.347
34651949,44.964238,-93.2279009,249.91031
261319041,44.9760119,-93.2278452,253.47035
33361728,44.9395627,-93.2278417,254.89841
186812041,44.7464317,-93.2278293,304.44696
893319372,44.8115558,-93.2277998,247.11856
1341195095,44.9660274,-93.2277796,225.27962
34668796,45.0020068,-93.2277771,262.87747
375469763,45.0028785,-93.2276521,263.50061
375470706,45.0029784,-93.2276518,263.52063
34388105,44.9661187,-93.2276368,225.3596
967490044,44.858612,-93.2275177,248.40817
967490167,44.8587755,-93.2275157,248.50816
5886817627,44.859025,-93.2275145,248.12817
186736687,44.75877,-93.227476,326.72479
186736686,44.759337,-93.227465,324.15741
186733716,44.767326,-93.227438,314.19965
375470705,45.0029786,-93.2274203,263.58063
375469762,45.0028819,-93.2274154,263.54062
186788173,44.761601,-93.22741,310.87091
34659604,45.0022345,-93.2273697,263.26437
3572605494,44.8571141,-93.2273574,249.54475
4799116082,44.9388562,-93.2273436,255.119
186816502,44.769838,-93.227329,292.8273
34645651,44.898113,-93.22728,250.93462
33313328,44.9017404,-93.2272638,251.59148
33313317,44.900578,-93.227259,253.43602
186731495,44.747261,-93.2272237,312.42398
34387707,44.903557,-93.227222,252.95284
3547510066,44.7739847,-93.2272109,308.56339
186755209,44.782325,-93.227205,299.77875
186824657,44.777495,-93.227204,292.7135
186816506,44.76843,-93.227203,313.29077
34188216,44.9053785,-93.227203,254.96387
186753974,44.7510254,-93.2272028,328.86044
1846286719,45.0038554,-93.2271968,263.96103
34391535,44.906277,-93.227196,256.10629
186821903,44.785957,-93.227192,291.80502
186842413,44.7865834,-93.2271905,292.0101
33544375,44.907181,-93.227188,254.31839
186822377,44.780407,-93.227177,297.12668
33544828,44.9914676,-93.2271738,257.0047
33542851,44.908989,-93.227165,257.0657
33542827,44.909889,-93.227158,257.38788
33747295,44.910801,-93.227158,257.71545
33803944,44.9117155,-93.2271561,257.87567
375471442,45.0018436,-93.2271476,263.05444
33754574,44.9688775,-93.2271408,254.21986
33496279,44.9126103,-93.2271399,258.18115
186738274,44.7881837,-93.2271367,297.57224
33802423,44.9770122,-93.227131,252.88008
33729250,44.9737214,-93.2271296,252.68832
1674139072,44.9736009,-93.227127,252.68832
1846286723,45.0039583,-93.2271268,263.96103
423740054,44.9913351,-93.227125,256.92471
33821476,44.9725432,-93.2271212,252.61649
33496305,44.9144098,-93.2271192,256.46814
34159958,44.9747406,-93.2271189,252.94353
33315486,44.9713715,-93.227112,253.24139
415643133,44.916048,-93.2271119,255.47478
34526763,44.917937,-93.2271098,251.53673
33315482,44.9702714,-93.2271094,254.71413
33372492,44.9164177,-93.2271026,253.9951
33359922,44.9395612,-93.2270995,255.0323
3266595204,44.7942408,-93.227097,286.17014
33360104,44.9483907,-93.2270913,254.21303
34396682,44.9187976,-93.2270874,249.82117
34529947,44.9196607,-93.2270791,248.96265
33357342,45.0008388,-93.2270788,262.74081
186855877,44.7495628,-93.2270768,324.16644
33360037,44.946855,-93.227071,254.45757
33387648,44.941356,-93.2270675,255.30902
33310388,44.9449837,-93.2270674,254.48087
33360102,44.950172,-93.227062,253.77911
33741272,44.9232654,-93.2270613,250.39099
33630251,44.921463,-93.227058,253.17227
33310525,44.9431703,-93.227051,255.09187
33418976,44.9268918,-93.2270477,254.56142
33418914,44.9250773,-93.2270475,254.06203
33360167,44.951977,-93.227043,253.43503
33381138,44.928696,-93.227036,254.0771
186781386,44.754116,-93.227005,330.36249
33495622,44.9555846,-93.2269971,253.13109
1846286712,45.0037973,-93.2269964,263.90103
1287939704,44.7903093,-93.2269872,297.22382
34526719,44.9896433,-93.2269789,258.74704
33357458,44.957397,-93.226967,253.80142
34511602,44.935943,-93.2269495,254.08154
33298002,44.9878308,-93.2269461,258.34155
33350851,44.959183,-93.226944,253.75879
34570274,44.9865726,-93.2269424,257.07706
33357222,44.998704,-93.226934,261.76135
34509469,44.9969581,-93.2269335,261.70712
34512213,44.9950822,-93.2269294,261.18597
33372416,44.985348,-93.226929,256.21631
33298370,44.986008,-93.226929,256.65448
3430928039,44.7494799,-93.2269273,324.40646
1846286724,45.0039586,-93.2269081,263.96103
33313048,44.960987,-93.226906,253.5705
34647343,45.0017885,-93.226892,263.11444
33313045,44.961742,-93.226891,252.64204
186774408,44.7959614,-93.2268904,281.6687
186755202,44.783442,-93.226881,299.31815
33312943,44.9627808,-93.2268789,251.45404
186731489,44.748072,-93.226859,311.66388
375462549,45.0008024,-93.2268331,262.70081
186736692,44.758136,-93.226832,319.34119
186774276,44.794384,-93.226816,285.35013
186841931,44.787538,-93.226795,291.87402
186766996,44.7698628,-93.2267841,292.37442
33300697,44.9950831,-93.2267685,261.20599
186761647,44.753203,-93.226765,328.72961
3266595244,44.7934596,-93.2267597,286.23416
186815887,44.7652583,-93.2267537,316.29688
33357711,44.998706,-93.2267518,261.76135
34515647,44.9969562,-93.2267502,261.70712
186800691,44.760441,-93.226726,328.08853
5886817631,44.858784,-93.2267162,249.28027
411562962,44.8974691,-93.226714,252.58437
375468292,45.0038017,-93.2266809,263.80103
375468994,45.0029721,-93.2266796,263.45856
375468437,45.002878,-93.2266778,263.41855
186755213,44.780894,-93.226671,293.54785
186777215,44.798332,-93.226647,274.8862
33303807,44.9341408,-93.2266409,253.30977
33381056,44.898113,-93.226616,252.1747
186774261,44.795712,-93.22659,281.5087
301294259,44.9755023,-93.2265881,253.03773
186807626,44.793261,-93.2265515,285.15417
667209648,44.7699669,-93.2265499,292.49442
34500943,44.9377563,-93.2265384,254.4807
1943700773,44.9755789,-93.2265315,252.99774
186733867,44.755994,-93.226515,329.82159
186777201,44.800673,-93.226492,273.53879
598788358,44.8057547,-93.2264903,273.01019
186732585,44.754869,-93.226474,330.23422
186746046,44.759429,-93.226439,329.40677
1728460313,44.962798,-93.2264343,250.95929
186722937,44.8047621,-93.2263941,273.88821
598037551,44.9658381,-93.2263883,220.93977
186811955,44.8053284,-93.2263776,273.35754
1439430580,44.9637902,-93.2263501,246.60274
244109286,44.9758434,-93.2263362,253.1353
186821479,44.762436,-93.226267,319.46667
186718688,44.811327,-93.226257,248.94273
1728460332,44.9635223,-93.2262523,248.10274
1378986578,44.9307107,-93.2262228,253.54144
186774391,44.7964417,-93.2262202,279.24298
34660636,44.9633455,-93.2262108,249.17928
598037615,44.966114,-93.2262015,220.93977
1728460318,44.9630865,-93.2261772,250.47928
186738272,44.788183,-93.226169,293.76782
186840310,44.766879,-93.226154,323.37415
186823657,44.7624957,-93.226141,319.76666
263709942,44.7726564,-93.2261353,297.44492
34566808,44.9786207,-93.2261184,253.82941
667352082,44.7762512,-93.2261002,306.58209
186740046,44.763773,-93.226092,335.12714
186734410,44.77526,-93.226047,299.83246
6130066379,44.7773231,-93.2260425,294.57938
186805124,44.80722,-93.2260182,271.66635
186774280,44.793589,-93.225964,284.74768
1378986590,44.9303072,-93.2259483,253.74144
186822423,44.778479,-93.225944,291.20001
186755222,44.780711,-93.225937,292.71588
818507698,44.9660618,-93.2259096,220.93977
186771314,44.75185,-93.225904,328.59335
186774259,44.796173,-93.225878,278.68295
1766948594,44.8587929,-93.2258762,250.05037
33313330,44.9017487,-93.2258278,251.46332
34509734,44.9625818,-93.225789,250.73851
34651975,44.903563,-93.225784,253.2207
598788363,44.8057775,-93.2257714,272.19449
1378986570,44.9305176,-93.2257694,253.50143
34657387,44.9053785,-93.225769,254.61435
186727407,44.81249,-93.225758,247.65826
186761719,44.782175,-93.225756,296.52274
4755659785,44.8570855,-93.2257548,249.39026
186816571,44.7487867,-93.2257505,322.57123
301297739,44.9752972,-93.2257478,252.63712
33800552,44.907182,-93.225746,255.43524
186759244,44.785622,-93.225743,291.14688
940959096,45.0038884,-93.2257339,264.41638
33750777,44.908987,-93.225731,257.66983
34642387,44.9377733,-93.2257192,254.1093
33520476,44.9483844,-93.2257137,254.61815
33523723,44.9126131,-93.2257136,256.69684
186857094,44.8068584,-93.2257124,271.46539
34636815,44.9196629,-93.2257073,251.6675
33387805,44.9395727,-93.2257019,254.7872
33310274,44.9431747,-93.2257,254.78683
34655932,44.990185,-93.2257,259.72498
33310391,44.9449915,-93.2256969,254.37943
33418461,44.9678432,-93.2256949,252.86969
33315475,44.9702391,-93.2256894,254.11948
33359291,44.950171,-93.225689,253.84303
33296972,44.914408,-93.225688,255.15138
33843710,44.9751273,-93.2256872,252.87335
33841734,44.9232814,-93.2256858,251.02321
34547273,44.921473,-93.225685,253.44467
33296975,44.9160537,-93.2256836,254.80719
33747560,44.9250915,-93.2256836,254.39047
33843716,44.9736691,-93.2256836,252.18903
33520438,44.9468504,-93.2256825,254.6868
1674139059,44.9735609,-93.2256818,252.22903
33359266,44.951979,-93.225677,253.39145
33640194,44.9341519,-93.2256764,252.85527
34189860,44.9747366,-93.2256741,252.71335
33315439,44.9724981,-93.225673,252.24739
33296773,44.9164239,-93.2256698,254.03946
33310426,44.941374,-93.2256689,255.03281
430572846,44.9171975,-93.2256665,253.64267
33315430,44.9713664,-93.2256652,252.41881
186835896,44.7464306,-93.2256644,301.30225
5419100139,44.7460128,-93.2256612,299.76224
33728383,44.9268973,-93.2256497,254.21451
33542803,44.95372,-93.225647,253.55328
186800679,44.761533,-93.225634,324.55133
3266169775,44.7969385,-93.2256244,279.32474
186753987,44.750959,-93.22562,324.73114
33495379,44.955588,-93.225609,252.78574
186759253,44.783471,-93.225608,293.76447
33298348,44.9842822,-93.2256017,256.56329
1867890181,44.7575043,-93.2255844,318.51437
4755659797,44.8575271,-93.2255798,249.97636
34512499,44.9896648,-93.2255756,259.17737
33297957,44.987839,-93.225571,258.66986
395817173,44.773335,-93.225567,299.52634
33297974,44.986027,-93.225567,257.56268
1867890172,44.75739,-93.2255196,318.67438
3574920966,44.9555879,-93.2255023,252.76573
186816564,44.749618,-93.225471,327.5545
1766948605,44.8591584,-93.2254694,249.35014
967490137,44.8587974,-93.2254609,249.96107
967490060,44.8586191,-93.2254601,250.18108
33350817,44.957393,-93.22546,253.16948
33300696,44.995094,-93.225449,262.54523
33350849,44.959183,-93.225433,253.46548
33381064,44.898113,-93.22541,254.3663
186785221,44.754129,-93.225392,330.15332
